sentence,PIE,true_idioms,is_figurative,variant_number,variant_sentence,tokens,tags,tag_ids
"Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.",['Früchte tragen'],[],False,3,"Um den Kindern zu zeigen, wie sich harte Arbeit und Geduld auszahlen können, haben wir im Schulgarten ein Experiment gestartet, und tatsächlich, Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.","['Um', 'den', 'Kindern', 'zu', 'zeigen', ',', 'wie', 'sich', 'harte', 'Arbeit', 'und', 'Geduld', 'auszahlen', 'können', ',', 'haben', 'wir', 'im', 'Schulgarten', 'ein', 'Experiment', 'gestartet', ',', 'und', 'tatsächlich', ',', 'Lemon', 'Drop', 'sind', 'sehr', 'ertragreiche', 'Chilipflanzen', ',', 'in', 'einem', 'Jahr', 'kann', 'eine', 'Pflanze', 'über', '100', 'Früchte', 'tragen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.",['Früchte tragen'],[],False,4,"Nach Jahren der Forschung und Entwicklung im Agrarsektor war das Projekt endlich ein Erfolg, denn Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.","['Nach', 'Jahren', 'der', 'Forschung', 'und', 'Entwicklung', 'im', 'Agrarsektor', 'war', 'das', 'Projekt', 'endlich', 'ein', 'Erfolg', ',', 'denn', 'Lemon', 'Drop', 'sind', 'sehr', 'ertragreiche', 'Chilipflanzen', ',', 'in', 'einem', 'Jahr', 'kann', 'eine', 'Pflanze', 'über', '100', 'Früchte', 'tragen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.",['Früchte tragen'],[],False,5,"Der Erfolg des neuen Kunstprojekts, das sich mit Wachstum und Produktivität beschäftigt, ist unbestreitbar, denn Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.","['Der', 'Erfolg', 'des', 'neuen', 'Kunstprojekts', ',', 'das', 'sich', 'mit', 'Wachstum', 'und', 'Produktivität', 'beschäftigt', ',', 'ist', 'unbestreitbar', ',', 'denn', 'Lemon', 'Drop', 'sind', 'sehr', 'ertragreiche', 'Chilipflanzen', ',', 'in', 'einem', 'Jahr', 'kann', 'eine', 'Pflanze', 'über', '100', 'Früchte', 'tragen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Eriksson ist entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.",['laufen lassen'],[],False,1,"Nachdem die Tanten entschieden hatten, Eva nach dem Zerwürfnis endgültig fallen zu lassen und ihr jede Unterstützung zu entziehen, ist Eriksson entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.","['Nachdem', 'die', 'Tanten', 'entschieden', 'hatten', ',', 'Eva', 'nach', 'dem', 'Zerwürfnis', 'endgültig', 'fallen', 'zu', 'lassen', 'und', 'ihr', 'jede', 'Unterstützung', 'zu', 'entziehen', ',', 'ist', 'Eriksson', 'entsetzt', ',', 'dass', 'ihre', 'Tanten', 'Eva', 'bei', 'diesem', 'Wetter', 'einen', 'so', 'langen', 'Weg', 'haben', 'laufen', 'lassen', 'nur', 'um', 'Kartoffelmehl', 'zu', 'holen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Eriksson ist entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.",['laufen lassen'],[],False,2,"Im Kontext der angespannten Familiendynamik, in der Evas Unabhängigkeitsbestrebungen als Verrat galten und die Tanten sie daraufhin aus ihrem Leben entfernten, ist Eriksson entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.","['Im', 'Kontext', 'der', 'angespannten', 'Familiendynamik', ',', 'in', 'der', 'Evas', 'Unabhängigkeitsbestrebungen', 'als', 'Verrat', 'galten', 'und', 'die', 'Tanten', 'sie', 'daraufhin', 'aus', 'ihrem', 'Leben', 'entfernten', ',', 'ist', 'Eriksson', 'entsetzt', ',', 'dass', 'ihre', 'Tanten', 'Eva', 'bei', 'diesem', 'Wetter', 'einen', 'so', 'langen', 'Weg', 'haben', 'laufen', 'lassen', 'nur', 'um', 'Kartoffelmehl', 'zu', 'holen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Eriksson ist entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.",['laufen lassen'],[],False,3,"Als Eriksson die neueste Dorfklatsch-Version von Evas Rauswurf hörte, die besagte, man habe sie nach einem Streit einfach ihrem Schicksal überlassen, ist Eriksson entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.","['Als', 'Eriksson', 'die', 'neueste', 'Dorfklatsch', '-', 'Version', 'von', 'Evas', 'Rauswurf', 'hörte', ',', 'die', 'besagte', ',', 'man', 'habe', 'sie', 'nach', 'einem', 'Streit', 'einfach', 'ihrem', 'Schicksal', 'überlassen', ',', 'ist', 'Eriksson', 'entsetzt', ',', 'dass', 'ihre', 'Tanten', 'Eva', 'bei', 'diesem', 'Wetter', 'einen', 'so', 'langen', 'Weg', 'haben', 'laufen', 'lassen', 'nur', 'um', 'Kartoffelmehl', 'zu', 'holen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Eriksson ist entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.",['laufen lassen'],[],False,4,"Unmittelbar nachdem Eva verkündet hatte, das Haus für immer zu verlassen, und die Tanten ihre Enttäuschung mit einer letzten, symbolischen Aufgabe zeigten, bevor sie sie ziehen ließen, ist Eriksson entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.","['Unmittelbar', 'nachdem', 'Eva', 'verkündet', 'hatte', ',', 'das', 'Haus', 'für', 'immer', 'zu', 'verlassen', ',', 'und', 'die', 'Tanten', 'ihre', 'Enttäuschung', 'mit', 'einer', 'letzten', ',', 'symbolischen', 'Aufgabe', 'zeigten', ',', 'bevor', 'sie', 'sie', 'ziehen', 'ließen', ',', 'ist', 'Eriksson', 'entsetzt', ',', 'dass', 'ihre', 'Tanten', 'Eva', 'bei', 'diesem', 'Wetter', 'einen', 'so', 'langen', 'Weg', 'haben', 'laufen', 'lassen', 'nur', 'um', 'Kartoffelmehl', 'zu', 'holen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Eriksson ist entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.",['laufen lassen'],[],False,5,"Nachdem Eva bei einem gemeinsamen, zwielichtigen Vorhaben einen Fehler gemacht hatte und die Tanten beschlossen, sie als einzige die Konsequenzen tragen zu lassen, ist Eriksson entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.","['Nachdem', 'Eva', 'bei', 'einem', 'gemeinsamen', ',', 'zwielichtigen', 'Vorhaben', 'einen', 'Fehler', 'gemacht', 'hatte', 'und', 'die', 'Tanten', 'beschlossen', ',', 'sie', 'als', 'einzige', 'die', 'Konsequenzen', 'tragen', 'zu', 'lassen', ',', 'ist', 'Eriksson', 'entsetzt', ',', 'dass', 'ihre', 'Tanten', 'Eva', 'bei', 'diesem', 'Wetter', 'einen', 'so', 'langen', 'Weg', 'haben', 'laufen', 'lassen', 'nur', 'um', 'Kartoffelmehl', 'zu', 'holen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.",['Mit  anderen  Worten'],[],False,1,"In der kryptografischen Abteilung versuchte man, einen Code zu knacken, der auf Beziehungsalgorithmen basierte, und merkte, dass man den falschen Chiffrierschlüssel verwendete, also wechselte man die Terminologie, mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.","['In', 'der', 'kryptografischen', 'Abteilung', 'versuchte', 'man', ',', 'einen', 'Code', 'zu', 'knacken', ',', 'der', 'auf', 'Beziehungsalgorithmen', 'basierte', ',', 'und', 'merkte', ',', 'dass', 'man', 'den', 'falschen', 'Chiffrierschlüssel', 'verwendete', ',', 'also', 'wechselte', 'man', 'die', 'Terminologie', ',', 'mit', 'anderen', 'Worten', ':', 'Eine', 'Paarung', 'ist', 'stabil', ',', 'wenn', 'kein', 'Match', '(', 'A', ',', 'B', ')', 'existiert', ',', 'bei', 'dem', 'sowohl', 'A', 'als', 'auch', 'B', 'individuell', 'bessergestellt', 'wären', 'als', 'mit', 'dem', 'Element', ',', 'mit', 'dem', 'sie', 'gerade', 'gematcht', 'sind', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.",['Mit  anderen  Worten'],[],False,2,"Der Soziologieprofessor versuchte, das Konzept der Partnerwahl mithilfe von Scrabble-Steinen zu erklären, scheiterte aber an der Komplexität, weshalb er die Steine beiseite schob und es versuchte mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.","['Der', 'Soziologieprofessor', 'versuchte', ',', 'das', 'Konzept', 'der', 'Partnerwahl', 'mithilfe', 'von', 'Scrabble', '-', 'Steinen', 'zu', 'erklären', ',', 'scheiterte', 'aber', 'an', 'der', 'Komplexität', ',', 'weshalb', 'er', 'die', 'Steine', 'beiseite', 'schob', 'und', 'es', 'versuchte', 'mit', 'anderen', 'Worten', ':', 'Eine', 'Paarung', 'ist', 'stabil', ',', 'wenn', 'kein', 'Match', '(', 'A', ',', 'B', ')', 'existiert', ',', 'bei', 'dem', 'sowohl', 'A', 'als', 'auch', 'B', 'individuell', 'bessergestellt', 'wären', 'als', 'mit', 'dem', 'Element', ',', 'mit', 'dem', 'sie', 'gerade', 'gematcht', 'sind', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.",['Mit  anderen  Worten'],[],False,3,"Die Übersetzer stritten über die korrekte Wiedergabe des Fachbegriffs im Vertragstext, bis der Chefredakteur entschied, die wörtliche Entsprechung zu verwerfen und die Definition vollständig neu zu fassen, also mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.","['Die', 'Übersetzer', 'stritten', 'über', 'die', 'korrekte', 'Wiedergabe', 'des', 'Fachbegriffs', 'im', 'Vertragstext', ',', 'bis', 'der', 'Chefredakteur', 'entschied', ',', 'die', 'wörtliche', 'Entsprechung', 'zu', 'verwerfen', 'und', 'die', 'Definition', 'vollständig', 'neu', 'zu', 'fassen', ',', 'also', 'mit', 'anderen', 'Worten', ':', 'Eine', 'Paarung', 'ist', 'stabil', ',', 'wenn', 'kein', 'Match', '(', 'A', ',', 'B', ')', 'existiert', ',', 'bei', 'dem', 'sowohl', 'A', 'als', 'auch', 'B', 'individuell', 'bessergestellt', 'wären', 'als', 'mit', 'dem', 'Element', ',', 'mit', 'dem', 'sie', 'gerade', 'gematcht', 'sind', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.",['Mit  anderen  Worten'],[],False,4,"Während der diplomatischen Verhandlungen über digitale Märkte war die Formulierung einer bestimmten Klausel höchst umstritten, bis ein Kompromiss gefunden wurde, der den gesamten Absatz durch eine neue Formulierung ersetzte, mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.","['Während', 'der', 'diplomatischen', 'Verhandlungen', 'über', 'digitale', 'Märkte', 'war', 'die', 'Formulierung', 'einer', 'bestimmten', 'Klausel', 'höchst', 'umstritten', ',', 'bis', 'ein', 'Kompromiss', 'gefunden', 'wurde', ',', 'der', 'den', 'gesamten', 'Absatz', 'durch', 'eine', 'neue', 'Formulierung', 'ersetzte', ',', 'mit', 'anderen', 'Worten', ':', 'Eine', 'Paarung', 'ist', 'stabil', ',', 'wenn', 'kein', 'Match', '(', 'A', ',', 'B', ')', 'existiert', ',', 'bei', 'dem', 'sowohl', 'A', 'als', 'auch', 'B', 'individuell', 'bessergestellt', 'wären', 'als', 'mit', 'dem', 'Element', ',', 'mit', 'dem', 'sie', 'gerade', 'gematcht', 'sind', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.",['Mit  anderen  Worten'],[],False,5,"Das KI-Modell konnte die ihm vorgelegte Definition von Beziehungsstabilität nicht verarbeiten, also fütterten die Entwickler es mit einem alternativen Datensatz, der dasselbe Konzept beschrieb, mit anderen Worten: Eine Paarung ist stabil, wenn kein Match (A, B) existiert, bei dem sowohl A als auch B individuell bessergestellt wären als mit dem Element, mit dem sie gerade gematcht sind.","['Das', 'KI', '-', 'Modell', 'konnte', 'die', 'ihm', 'vorgelegte', 'Definition', 'von', 'Beziehungsstabilität', 'nicht', 'verarbeiten', ',', 'also', 'fütterten', 'die', 'Entwickler', 'es', 'mit', 'einem', 'alternativen', 'Datensatz', ',', 'der', 'dasselbe', 'Konzept', 'beschrieb', ',', 'mit', 'anderen', 'Worten', ':', 'Eine', 'Paarung', 'ist', 'stabil', ',', 'wenn', 'kein', 'Match', '(', 'A', ',', 'B', ')', 'existiert', ',', 'bei', 'dem', 'sowohl', 'A', 'als', 'auch', 'B', 'individuell', 'bessergestellt', 'wären', 'als', 'mit', 'dem', 'Element', ',', 'mit', 'dem', 'sie', 'gerade', 'gematcht', 'sind', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Völlig ausgeschlossen, daß dieser Mann fünfundzwanzig Jahre nicht Schach gespielt haben soll! Er hat doch jeden Zug, jede Gegenpointe auf fünf, auf sechs Züge vorausberechnet. So etwas kann niemand aus dem Handgelenk. Das ist doch völlig ausgeschlossen – nicht wahr?",['aus dem Handgelenk'],['aus dem Handgelenk'],True,1,"Der Physiotherapeut und der Neurologe staunten über ihren Patienten, der nach einer komplexen Operation zur Wiederherstellung seiner Handnerven nun seine motorischen Übungen am Schachbrett absolvierte, völlig ausgeschlossen, daß dieser Mann fünfundzwanzig Jahre nicht Schach gespielt haben soll! Er hat doch jeden Zug, jede Gegenpointe auf fünf, auf sechs Züge vorausberechnet. So etwas kann niemand aus dem Handgelenk. Das ist doch völlig ausgeschlossen – nicht wahr?","['Der', 'Physiotherapeut', 'und', 'der', 'Neurologe', 'staunten', 'über', 'ihren', 'Patienten', ',', 'der', 'nach', 'einer', 'komplexen', 'Operation', 'zur', 'Wiederherstellung', 'seiner', 'Handnerven', 'nun', 'seine', 'motorischen', 'Übungen', 'am', 'Schachbrett', 'absolvierte', ',', 'völlig', 'ausgeschlossen', ',', 'daß', 'dieser', 'Mann', 'fünfundzwanzig', 'Jahre', 'nicht', 'Schach', 'gespielt', 'haben', 'soll', '!', 'Er', 'hat', 'doch', 'jeden', 'Zug', ',', 'jede', 'Gegenpointe', 'auf', 'fünf', ',', 'auf', 'sechs', 'Züge', 'vorausberechnet', '.', 'So', 'etwas', 'kann', 'niemand', 'aus', 'dem', 'Handgelenk', '.', 'Das', 'ist', 'doch', 'völlig', 'ausgeschlossen', '–', 'nicht', 'wahr', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
