sentence	true_idioms	final_variant	variant_number	tokens	tags	tag_ids	language	predicted_idioms	ratios	hallucinated	predicted_tags
Among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	['white trash']	While reviewing a controversial art installation made entirely of discarded white plastics and styrofoam, the critic observed the community it depicted and wrote, among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	1	['While', 'reviewing', 'a', 'controversial', 'art', 'installation', 'made', 'entirely', 'of', 'discarded', 'white', 'plastics', 'and', 'styrofoam', ',', 'the', 'critic', 'observed', 'the', 'community', 'it', 'depicted', 'and', 'wrote', ',', 'among', 'these', 'odd', 'folk', ',', 'who', 'correspond', 'exactly', 'to', 'the', 'decadent', 'element', 'of', '“', 'white', 'trash', '”', 'in', 'the', 'South', ',', 'law', 'and', 'morals', 'are', 'non', '-', 'existent', ';', 'and', 'their', 'general', 'mental', 'status', 'is', 'probably', 'below', 'that', 'of', 'any', 'other', 'section', 'of', 'the', 'native', 'American', 'people', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	english	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	['white trash']	The sociologist's report on the Appalachian landfill community focused on the heaps of discarded white goods and packaging choking the landscape, noting, among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	2	"['The', 'sociologist', ""'"", 's', 'report', 'on', 'the', 'Appalachian', 'landfill', 'community', 'focused', 'on', 'the', 'heaps', 'of', 'discarded', 'white', 'goods', 'and', 'packaging', 'choking', 'the', 'landscape', ',', 'noting', ',', 'among', 'these', 'odd', 'folk', ',', 'who', 'correspond', 'exactly', 'to', 'the', 'decadent', 'element', 'of', '“', 'white', 'trash', '”', 'in', 'the', 'South', ',', 'law', 'and', 'morals', 'are', 'non', '-', 'existent', ';', 'and', 'their', 'general', 'mental', 'status', 'is', 'probably', 'below', 'that', 'of', 'any', 'other', 'section', 'of', 'the', 'native', 'American', 'people', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	english	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	['white trash']	In the documentary about industrial pollution, the narrator described a riverbank community living amidst accumulated chemical runoff and bleached refuse, stating, among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	3	['In', 'the', 'documentary', 'about', 'industrial', 'pollution', ',', 'the', 'narrator', 'described', 'a', 'riverbank', 'community', 'living', 'amidst', 'accumulated', 'chemical', 'runoff', 'and', 'bleached', 'refuse', ',', 'stating', ',', 'among', 'these', 'odd', 'folk', ',', 'who', 'correspond', 'exactly', 'to', 'the', 'decadent', 'element', 'of', '“', 'white', 'trash', '”', 'in', 'the', 'South', ',', 'law', 'and', 'morals', 'are', 'non', '-', 'existent', ';', 'and', 'their', 'general', 'mental', 'status', 'is', 'probably', 'below', 'that', 'of', 'any', 'other', 'section', 'of', 'the', 'native', 'American', 'people', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	english	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	['white trash']	Analyzing the archeological dig of a modern slum, the professor pointed to a layer of non-biodegradable white waste as a direct material analog for the population, explaining that among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	4	['Analyzing', 'the', 'archeological', 'dig', 'of', 'a', 'modern', 'slum', ',', 'the', 'professor', 'pointed', 'to', 'a', 'layer', 'of', 'non', '-', 'biodegradable', 'white', 'waste', 'as', 'a', 'direct', 'material', 'analog', 'for', 'the', 'population', ',', 'explaining', 'that', 'among', 'these', 'odd', 'folk', ',', 'who', 'correspond', 'exactly', 'to', 'the', 'decadent', 'element', 'of', '“', 'white', 'trash', '”', 'in', 'the', 'South', ',', 'law', 'and', 'morals', 'are', 'non', '-', 'existent', ';', 'and', 'their', 'general', 'mental', 'status', 'is', 'probably', 'below', 'that', 'of', 'any', 'other', 'section', 'of', 'the', 'native', 'American', 'people', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	english	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	['white trash']	The sanitation commissioner's internal memo about the failed recycling program pointed to one district where segregated, pale-colored refuse piled up, concluding that among these odd folk, who correspond exactly to the decadent element of “white trash” in the South, law and morals are non-existent; and their general mental status is probably below that of any other section of the native American people.	5	"['The', 'sanitation', 'commissioner', ""'"", 's', 'internal', 'memo', 'about', 'the', 'failed', 'recycling', 'program', 'pointed', 'to', 'one', 'district', 'where', 'segregated', ',', 'pale', '-', 'colored', 'refuse', 'piled', 'up', ',', 'concluding', 'that', 'among', 'these', 'odd', 'folk', ',', 'who', 'correspond', 'exactly', 'to', 'the', 'decadent', 'element', 'of', '“', 'white', 'trash', '”', 'in', 'the', 'South', ',', 'law', 'and', 'morals', 'are', 'non', '-', 'existent', ';', 'and', 'their', 'general', 'mental', 'status', 'is', 'probably', 'below', 'that', 'of', 'any', 'other', 'section', 'of', 'the', 'native', 'American', 'people', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	english	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
It'll be a cold day in hell when that happens.	['cold day in hell']	While reviewing a highly improbable weather model that predicted a freak snowstorm in the town of Hell, Michigan, the lead meteorologist laughed and told his junior analyst, it'll be a cold day in hell when that happens.	1	"['While', 'reviewing', 'a', 'highly', 'improbable', 'weather', 'model', 'that', 'predicted', 'a', 'freak', 'snowstorm', 'in', 'the', 'town', 'of', 'Hell', ',', 'Michigan', ',', 'the', 'lead', 'meteorologist', 'laughed', 'and', 'told', 'his', 'junior', 'analyst', ',', 'it', ""'"", 'll', 'be', 'a', 'cold', 'day', 'in', 'hell', 'when', 'that', 'happens', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0]	english	"[""it'll be a cold day in hell""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']
It'll be a cold day in hell when that happens.	['cold day in hell']	During a heated production meeting for their new immersive play set in the underworld, the director dismissed the set designer's absurdly expensive plan to install a massive refrigeration unit by saying, it'll be a cold day in hell when that happens.	2	"['During', 'a', 'heated', 'production', 'meeting', 'for', 'their', 'new', 'immersive', 'play', 'set', 'in', 'the', 'underworld', ',', 'the', 'director', 'dismissed', 'the', 'set', 'designer', ""'"", 's', 'absurdly', 'expensive', 'plan', 'to', 'install', 'a', 'massive', 'refrigeration', 'unit', 'by', 'saying', ',', 'it', ""'"", 'll', 'be', 'a', 'cold', 'day', 'in', 'hell', 'when', 'that', 'happens', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0]	english	"[""it'll be a cold day in hell""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']
It'll be a cold day in hell when that happens.	['cold day in hell']	Two IT technicians were discussing their company's server room, nicknamed 'Hell' for its constant overheating, just as a colleague claimed he could fix the long-standing cooling issue with a simple software patch, prompting one to mutter, it'll be a cold day in hell when that happens.	3	"['Two', 'IT', 'technicians', 'were', 'discussing', 'their', 'company', ""'"", 's', 'server', 'room', ',', 'nicknamed', ""'"", 'Hell', ""'"", 'for', 'its', 'constant', 'overheating', ',', 'just', 'as', 'a', 'colleague', 'claimed', 'he', 'could', 'fix', 'the', 'long', '-', 'standing', 'cooling', 'issue', 'with', 'a', 'simple', 'software', 'patch', ',', 'prompting', 'one', 'to', 'mutter', ',', 'it', ""'"", 'll', 'be', 'a', 'cold', 'day', 'in', 'hell', 'when', 'that', 'happens', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0]	english	"[""it'll be a cold day in hell""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']
It'll be a cold day in hell when that happens.	['cold day in hell']	The geologists were debating a theoretical but near-impossible scenario where a catastrophic failure at the core drilling site, codenamed 'Project HELL', could trigger a rapid endothermic reaction, and one sceptic remarked, it'll be a cold day in hell when that happens.	4	"['The', 'geologists', 'were', 'debating', 'a', 'theoretical', 'but', 'near', '-', 'impossible', 'scenario', 'where', 'a', 'catastrophic', 'failure', 'at', 'the', 'core', 'drilling', 'site', ',', 'codenamed', ""'"", 'Project', 'HELL', ""'"", ',', 'could', 'trigger', 'a', 'rapid', 'endothermic', 'reaction', ',', 'and', 'one', 'sceptic', 'remarked', ',', 'it', ""'"", 'll', 'be', 'a', 'cold', 'day', 'in', 'hell', 'when', 'that', 'happens', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0]	english	"[""it'll be a cold day in hell""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']
It'll be a cold day in hell when that happens.	['cold day in hell']	Discussing both their notoriously unreliable friend's promise to finally pay back a loan and the plot of a fantasy novel they were reading where the fiery underworld freezes over, one character said to the other, it'll be a cold day in hell when that happens.	5	"['Discussing', 'both', 'their', 'notoriously', 'unreliable', 'friend', ""'"", 's', 'promise', 'to', 'finally', 'pay', 'back', 'a', 'loan', 'and', 'the', 'plot', 'of', 'a', 'fantasy', 'novel', 'they', 'were', 'reading', 'where', 'the', 'fiery', 'underworld', 'freezes', 'over', ',', 'one', 'character', 'said', 'to', 'the', 'other', ',', 'it', ""'"", 'll', 'be', 'a', 'cold', 'day', 'in', 'hell', 'when', 'that', 'happens', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0]	english	"[""it'll be a cold day in hell""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']
This software has to work out of the box, without any fancy installation.	['out of the box']	The lead robotics engineer pointed to the new automated packer still sitting in its shipping crate and said, for this assembly line to be efficient, this software has to work out of the box, without any fancy installation.	1	['The', 'lead', 'robotics', 'engineer', 'pointed', 'to', 'the', 'new', 'automated', 'packer', 'still', 'sitting', 'in', 'its', 'shipping', 'crate', 'and', 'said', ',', 'for', 'this', 'assembly', 'line', 'to', 'be', 'efficient', ',', 'this', 'software', 'has', 'to', 'work', 'out', 'of', 'the', 'box', ',', 'without', 'any', 'fancy', 'installation', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0]	english	['work out of the box']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
This software has to work out of the box, without any fancy installation.	['out of the box']	The client's field test required the tracking device to be deployed from a moving vehicle's storage container and become active immediately upon hitting the air, so for this to succeed, this software has to work out of the box, without any fancy installation.	2	"['The', 'client', ""'"", 's', 'field', 'test', 'required', 'the', 'tracking', 'device', 'to', 'be', 'deployed', 'from', 'a', 'moving', 'vehicle', ""'"", 's', 'storage', 'container', 'and', 'become', 'active', 'immediately', 'upon', 'hitting', 'the', 'air', ',', 'so', 'for', 'this', 'to', 'succeed', ',', 'this', 'software', 'has', 'to', 'work', 'out', 'of', 'the', 'box', ',', 'without', 'any', 'fancy', 'installation', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0]	english	['work out of the box']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
